story_id,character_id
10065,9716
10065,3550
10065,5851
10065,1447
10066,24801
10066,6017
10066,9716
10067,33582
10067,24696
10067,26266
10067,7253
10067,10875
10067,5397
10068,433
10068,36144
10068,902
10068,12459
10068,485
10069,5417
10069,6524
10069,35336
10069,16311
10070,13687
10070,302
10070,13640
10071,34027
10071,24424
10072,28885
10072,29465
10072,24626
10072,5851
10074,13622
10074,14009
10074,33014
10074,7108
10074,20248
10074,21161
10076,31560
10077,3553
10077,35967
10077,13275
10077,4949
10092,30592
10093,2158
10093,15907
10093,36427
10093,6843
10094,2804
10095,2095
10095,26473
10096,3850
10098,17313
10098,7970
10100,29358
10101,6342
10102,3793
10102,27035
10103,28337
10103,31531
10103,28802
10103,6745
10129,9864
10131,12593
10131,9864
10131,1221
10131,7156
10131,25424
10133,29350
10138,26317
10185,30533
10186,29582
10186,14499
10186,31211
10186,22524
10186,32768
10186,12720
10186,1059
10186,20405
10186,18457
10186,10681
10186,16147
10191,14334
10191,18885
10191,14274
10191,8173
10191,14243
10206,133
10206,14459
10206,27038
10206,20467
10206,27536
10218,20101
10229,29941
10229,27859
10229,33180
10229,18029
10229,12137
10229,10857
10229,11112
10230,24136
10231,5663
10232,5850
10234,36305
10234,30460
10235,32637
10236,32466
10238,34937
10239,20993
10239,35752
10240,26259
10240,5344
10240,932
10241,31569
10241,6893
10241,25073
10242,28035
10242,26353
10242,13641
10243,26402
10243,4562
10243,32346
10243,8479
10244,27490
10244,5581
10244,17317
10246,13648
10246,15855
10246,33233
10246,23887
10248,26486
10248,36232
10248,4155
10249,28852
10249,6222
10249,4556
10250,24475
10250,2955
10250,10110
10251,14768
10251,15641
10251,31710
10252,33469
10252,24517
10252,11998
10261,29226
10261,29356
10261,2813
10261,14585
10261,23613
10261,27304
10267,14927
10269,7482
10269,6870
10270,23949
10270,11516
10270,24370
10275,12525
10275,23329
10275,16528
10278,23530
10278,19786
10279,16950
10279,20097
10279,27724
10279,12969
10287,4753
10287,1742
10287,21314
10287,2340
10287,22061
10294,23826
10294,23348
10294,27043
10294,13086
10300,17455
10300,30203
10300,30358
10300,22742
10300,28170
10300,3203
10301,32646
10301,679
10301,10242
10301,24302
10303,3297
10303,35763
10304,25791
10304,9713
10304,14549
10305,16328
10306,34475
10306,30894
10307,6169
10307,29375
10307,20447
10307,20219
10307,2259
10307,2112
10308,12490
10308,3009
10308,15696
10308,27928
10309,34853
10309,1026
10309,18878
10309,15753
10309,19000
10309,1972
10309,30041
10310,13563
10310,34512
10310,5012
10310,27184
10311,31236
10312,31236
10312,23083
10312,32957
10313,18157
10313,26487
10314,2823
10315,5360
10316,15678
10317,18364
10318,12626
10320,3986
10320,4820
10321,30693
10321,3961
10322,13546
10323,19515
10323,6762
10324,7265
10325,28508
10326,31072
10327,31411
10327,35674
10327,31072
10327,20763
10328,34747
10328,33829
10328,35748
10329,28340
10330,23960
10331,17928
10331,6873
10331,16373
10331,17848
10331,8324
10332,32896
10333,30452
10334,7874
10335,33870
10336,20647
10336,5997
10337,29312
10343,28327
10343,2012
10344,19918
10345,30334
10345,28313
10347,4749
10347,2547
10349,4933
10352,31335
10353,32991
10353,31335
10353,21425
10353,25194
10354,17756
10354,36157
10354,31966
10354,30545
10355,1190
10355,9602
10355,24948
10355,32071
10355,22947
10355,5002
10355,7992
10356,17747
10356,18186
10356,27065
10356,21101
10356,31554
10356,28859
10356,22042
10356,29635
10356,4235
10357,20163
10357,28959
10357,16333
10357,6518
10357,25453
10357,32586
10358,2803
10359,22622
10359,23977
10359,34915
10359,16014
10359,15444
10359,5203
10359,6257
10359,33109
10364,4600
10364,20073
10370,10055
10370,30831
10372,26106
10372,7583
10375,24015
10375,26303
10378,17189
10379,5304
10380,3550
10380,1447
10380,5851
10380,34509
10380,9716
10380,31366
10381,2179
10381,18777
10381,6017
10381,1714
10381,9716
10381,23316
10382,5891
10382,28885
10382,26239
10382,24626
10382,5851
10383,31235
10383,3088
10383,31366
10384,23281
10384,13586
10384,4536
10385,3550
10385,17567
10385,18527
10385,12268
10385,1120
10385,23887
10385,13275
10386,21002
10386,28172
10386,1447
10387,433
10387,26997
10387,12458
10387,28624
10388,26267
10388,28980
10388,5397
10389,34027
10389,27694
10389,24424
10390,10125
10390,27115
10390,1229
10392,15401
10392,11096
10392,1127
10392,15931
10392,30573
10392,21161
10393,6666
10393,34509
10393,13923
10393,13015
10394,31891
10395,31891
10395,10522
10395,2855
10395,31024
10396,2074
10396,9853
10397,4107
10398,21323
10398,22076
10399,30722
10399,30725
10399,29187
10399,2305
10401,6429
10401,20498
10401,4565
10402,4416
10402,28738
10402,13466
10403,5362
10403,27193
10404,850
10405,7199
10405,6354
10405,16605
10405,14075
10405,26950
10405,9869
10406,2158
10407,2158
10407,19481
10407,21093
10407,22788
10407,32438
10407,15046
10407,31903
10407,25686
10408,24714
10408,5322
10409,16163
10409,2095
10410,3850
10411,17313
10411,3634
10413,29358
10414,6342
10414,22931
10415,3793
10415,19119
10417,8285
10417,28337
10417,28802
10417,7418
10443,32610
10443,8464
10443,17872
10443,27570
10443,30260
10443,15635
10475,32299
10476,4339
10476,18957
10476,29698
10476,11814
10476,32440
10476,32299
10476,15504
10476,14386
10476,14200
10478,27737
10478,24943
10478,32445
10478,8445
10479,14011
10479,26500
10479,21856
10479,1620
10480,2837
10481,22891
10481,4443
10481,2274
10481,22201
10482,18473
10483,30757
10483,14432
10483,18473
10483,2145
10484,18072
10485,5655
10485,5684
10485,31639
10485,16127
10486,16302
10486,22912
10486,33484
10486,15392
10486,27847
10487,13496
10498,30533
10499,24475
10499,36440
10499,1059
10500,31069
10500,31940
10500,15521
10500,16750
10501,13729
10501,18896
10502,20633
10502,31747
10502,20320
10503,20141
10504,23717
10504,14585
10504,24956
10504,17453
10504,5668
10504,16590
10505,18886
10505,34957
10506,15718
10506,7971
10506,5147
10507,31414
10507,14534
10527,29941
10528,8811
10528,29941
10528,33431
10529,24136
10530,5663
10531,5850
10533,30460
10534,27329
10535,32466
10537,34937
10538,10241
10539,749
10540,19701
10540,13629
10540,6893
10541,24855
10542,26402
10542,7251
10542,9842
10543,27492
10543,17277
10543,294
10545,10352
10545,33231
10545,25219
10546,24322
10547,32342
10548,28852
10548,344
10548,4556
10549,3078
10550,15641
10568,21057
10568,5538
10568,3265
10568,28170
10568,13514
10569,32646
10569,10243
10569,24302
10570,23414
10570,4335
10570,31267
10570,14575
10571,3297
10572,6398
10572,1018
10572,13522
10572,29373
10572,117
10572,22758
10572,24409
10572,23211
10573,16328
10573,17047
10573,7472
10573,23101
10573,20755
10574,8382
10574,20694
10574,17351
10574,29809
10574,19955
10575,19000
10575,16555
10575,10931
10575,34853
10576,6471
10576,846
10576,15016
10576,33601
10579,27433
10580,27433
10580,32451
10581,4173
10582,29570
10583,16644
10583,27518
10583,31170
10584,29293
10584,7423
10584,28756
10586,31014
10586,34731
10586,36466
10586,15018
10586,26220
10587,33886
10587,4696
10588,25387
10589,32486
10589,10154
10589,558
10590,1596
10590,22846
10590,36670
10590,18361
10590,25834
10590,29835
10591,31236
10592,31236
10592,14289
10593,360
10593,26487
10595,5360
10595,26691
10596,2119
10597,6911
10597,20449
10598,12626
10599,22595
10599,21241
10600,16384
10601,30693
10601,8309
10602,11390
10602,13546
10603,9826
10603,6762
10604,7265
10605,32240
10607,14342
10607,33904
10607,10110
10608,4996
10608,7261
10608,34747
10608,4070
10608,18827
10608,7179
10608,9945
10608,28562
10608,13201
10611,27725
10611,13414
10611,20347
10612,32896
10615,33220
10615,17802
10615,26440
10616,14583
10632,5260
10632,14840
10636,2547
10638,17229
10638,1368
10638,19236
10641,30828
10643,14619
10643,30828
10643,9527
10645,28917
10645,21602
10645,5426
10645,34396
10645,11936
10646,36281
10646,26340
10647,32626
10647,18366
10647,4591
10648,19561
10648,30989
10648,13923
10648,36338
10649,24400
10649,32245
10649,6924
10649,27122
10651,2072
10652,29418
10653,30545
10654,35678
10654,25434
10654,31335
10654,3056
10654,15611
10655,14244
10655,17517
10655,30545
10656,24541
10656,32071
10656,35673
10656,10229
10657,28200
10657,31554
10657,78
10658,1101
10658,25876
10658,20321
10659,36440
10659,30545
10660,34915
10660,28111
10660,16994
10660,16014
10660,35072
10660,1897
10660,5203
10660,33109
10665,7785
10665,25579
10665,19475
10675,30831
10678,4600
10682,17189
10684,26106
10686,5304
10689,3550
10689,1447
10689,34509
10689,9716
10689,13275
10689,31366
10690,2179
10690,2120
10690,9716
10690,18962
10690,35114
10691,12765
10691,16437
10691,1447
10692,13643
10692,24974
10693,9270
10693,15401
10693,30573
10693,15931
10694,10862
10694,34509
10694,30722
10694,18694
10695,34027
10695,6710
10695,24424
10696,28885
10696,29457
10696,5903
10696,5851
10697,15819
10697,13687
10697,32736
10698,28032
10698,27732
10698,433
10698,13626
10698,482
10698,28029
10700,20163
10700,20273
10700,36203
10700,16309
10700,4536
10701,19847
10701,10125
10701,1221
10702,3550
10702,35967
10702,12790
10702,13275
10702,10474
10702,23887
10702,3440
10704,31891
10704,26444
10704,8028
10704,11354
10704,5293
10705,17965
10706,2074
10706,9853
10707,25361
10708,27226
10709,29187
10709,23357
10711,8397
10711,4565
10712,24319
10712,28738
10712,13466
10713,30987
10713,5362
10713,27193
10714,27573
10714,10809
10715,7199
10715,6354
10715,16605
10716,30888
10717,2158
10717,8965
10717,36087
10717,16131
10717,5273
10718,34261
10719,1076
10719,2095
10720,3850
10722,29675
10722,19335
10722,12277
10724,29358
10725,32740
10725,6342
10727,36627
10727,3793
10727,19119
10728,28337
10728,28802
10728,14166
10728,3442
10752,9864
10752,155
10772,30166
10772,2497
10772,14490
10772,20534
10772,21284
10772,28717
10772,24017
10772,28794
10772,22419
10772,21699
10772,21883
10772,25540
10773,32727
10773,30656
10773,31552
10774,23545
10774,31345
10774,19821
10775,24209
10775,31832
10775,32968
10775,16400
10775,15513
10776,19455
10776,33631
10777,23387
10777,28534
10777,21158
10777,33590
10777,21968
10777,25446
10777,28107
10777,24281
10777,6368
10777,23369
10778,25294
10778,14232
10778,4875
10779,24204
10779,4027
10779,3746
10779,34266
10780,25717
10780,24117
10780,34349
10781,29941
10782,18029
10782,10389
10782,29941
10782,11112
10782,18623
10783,18029
10783,29941
10783,11112
10784,28106
10784,26738
10784,25489
10784,9562
10784,29624
10784,13980
10785,18029
10785,14894
10785,29941
10785,23062
10785,11112
10786,15521
10786,17277
10786,29941
10787,26515
10787,32967
10787,18489
10788,18029
10788,14894
10788,29941
10788,11112
10788,17639
10789,14415
10789,8063
10801,29534
10801,23514
10802,4128
10802,11283
10802,31891
10802,29941
10802,34937
10804,18029
10804,36203
10804,23060
10804,29941
10807,5682
10808,12216
10811,4128
10813,11280
10813,9908
10814,27716
10814,36148
10814,14676
10814,27198
10814,2801
10816,33473
10816,14676
10816,14226
10818,28337
10818,28802
10818,33001
10820,31891
10820,3447
10820,21300
10820,11073
10821,13837
10822,32933
10822,26848
10822,9505
10822,13259
10822,34937
10824,9916
10826,27713
10826,2003
10826,15672
10826,27043
10826,14398
10826,28854
10827,23009
10827,29749
10827,18477
10827,688
10827,601
10827,4160
10828,1737
10828,24038
10829,33176
10830,32561
10830,14585
10830,21494
10831,18733
10831,11654
10831,6978
10832,2684
10832,28405
10832,26765
10832,6492
10832,2402
10832,9182
10833,18405
10833,28093
10833,33385
10834,11847
10835,18370
10839,26784
10841,16121
10841,12125
10841,7672
10841,20763
10843,17231
10843,26773
10843,20809
10843,23221
10843,30405
10844,4308
10844,15247
10845,6987
10847,19373
10848,4560
10849,28237
10850,32263
10851,2861
10921,31944
10922,13824
10922,16818
10922,31944
10923,30845
10923,8076
10924,15014
10925,28070
10926,31797
10926,36511
10926,25987
10927,30977
10927,30294
10927,10525
10929,31573
10929,2369
10930,31753
10931,31592
10932,6238
10932,9233
10932,23550
10932,17636
10934,34554
10934,32087
10935,27737
10935,24943
10935,19487
10935,32445
10935,8572
10936,7827
10936,35938
10936,26500
10936,32957
10936,15018
10937,35101
10937,11430
10937,1423
10937,7466
10937,4578
10938,2101
10938,13784
10938,17429
10939,22891
10939,4899
10939,2293
10940,16302
10940,7690
10940,35967
10941,7280
10941,29520
10941,35575
10941,26327
10942,15018
10942,35755
10970,31611
10993,29941
10994,33431
10994,29941
10994,7804
10994,11112
10997,24136
10998,5663
10999,5850
11001,30460
11002,32466
11004,34937
11005,12497
11005,15597
11005,31078
11005,32260
11005,5838
11005,14992
11006,19054
11006,31040
11006,3987
11006,27946
11006,31078
11006,25436
11006,14992
11007,18637
11007,5838
11007,1482
11008,16887
11008,7722
11008,12476
11008,28287
11008,31270
11009,32501
11009,15597
11009,28484
11010,27334
11010,18857
11010,26259
11010,31198
11010,14725
11010,28892
11010,32561
11011,23765
11011,5011
11011,19345
11011,32260
11011,28249
11012,36887
11012,33113
11017,10215
11022,16768
11023,19455
11023,33631
11024,19455
11024,31537
11024,33631
11025,4724
11025,28146
11025,21413
11025,16081
11025,1255
11025,19625
11025,26316
11025,11599
11026,25294
11026,14232
11026,4875
11028,1729
11028,14557
11028,32727
11028,31552
11029,32968
11029,19617
11029,15513
11029,5505
11029,34049
11029,24209
11029,12711
11029,20078
11029,23359
11029,30787
11030,12771
11030,12017
11030,23200
11031,23545
11031,31345
11031,19821
11032,29457
11032,2699
11033,34458
11033,22418
11033,17759
11034,24204
11034,17413
11034,3746
11034,34266
11034,1752
11034,4027
11035,19002
11036,25717
11036,24117
11038,7468
11038,23906
11038,30685
11039,32561
11039,8018
11040,29038
11044,28462
11044,2905
11044,21096
11044,1338
11045,29775
11045,25072
11047,23910
11047,6238
11047,23234
11047,30401
11048,19561
11048,21511
11048,29044
11049,33180
11049,15859
11049,28719
11051,24832
11051,34527
11051,7480
11059,16264
11061,12351
11063,28145
11064,19155
11064,1875
11064,28145
11064,5464
11064,22953
11065,13951
11066,28811
11066,35761
11066,4127
11067,27794
11067,27249
11067,27189
11067,24796
11067,18984
11068,5624
11068,19757
11068,19596
11068,5110
11068,16268
11068,15095
11068,23950
11069,11471
11069,16737
11069,25061
11070,2649
11070,26347
11070,21305
11071,23593
11071,34865
11071,33063
11071,23592
11071,9887
11072,19512
11072,30413
11073,6511
11074,34229
11074,5575
11074,31975
11074,26855
11075,17093
11076,1292
11076,16277
11076,2694
11076,25175
11076,28836
11077,32273
11077,34291
11077,8860
11077,8859
11077,25252
11078,35155
11078,36883
11078,30138
11079,4281
11079,15628
11079,8100
11079,27206
11079,23536
11080,36218
11080,4864
11080,35155
11081,34087
11081,16493
11081,29993
11081,1837
11081,26537
11081,30291
11082,3838
11082,26483
11082,21186
11082,26052
11082,21185
11082,28885
11083,28937
11083,28466
11084,19229
11084,3839
11084,16775
11084,34890
11084,31453
11085,10157
11086,10148
11086,5842
11086,24379
11086,12404
11086,27551
11086,16705
11086,20310
11086,25008
11086,27552
11087,30242
11087,16707
11087,19464
11087,22199
11087,1652
11087,25452
11088,31630
11088,31826
11088,24633
11088,22497
11089,3885
11089,34891
11089,24820
11089,34889
11089,4761
11089,34892
11090,31504
11090,31618
11090,29472
11091,22757
11091,8191
11091,31942
11091,4159
11092,14978
11092,34628
11092,7155
11092,18371
11092,25935
11093,27433
11094,27433
11094,8916
11094,26191
11095,29570
11095,26664
11096,27299
11096,27518
11096,17140
11096,31170
11097,6419
11097,34731
11097,33210
11097,6755
11097,27693
11097,1348
11099,36407
11099,29293
11099,7423
11100,4696
11100,32222
11101,25387
11102,32486
11102,36407
11102,10154
11103,29835
11103,36670
11103,22846
11104,6762
11105,31236
11105,35550
11105,22993
11105,10421
11105,9386
11105,32422
11105,18314
11105,33976
11105,12226
11105,3440
11106,6722
11106,25694
11106,26487
11107,2823
11108,5360
11109,34498
11109,36440
11110,32963
11110,18364
11111,12626
11111,8654
11113,28521
11113,4820
11114,30693
11114,33892
11115,13546
11116,657
11116,9825
11117,6495
11117,7265
11118,19245
11118,34912
11119,31072
11120,10803
11120,31072
11120,36440
11121,34747
11121,33133
11121,19892
11121,28880
11122,28340
11123,23960
11124,16192
11124,31622
11124,8324
11125,32896
11126,30452
11127,7874
11128,27123
11128,7377
11128,1308
11128,5007
11129,20647
11130,17179
11130,29312
11142,28327
11143,5260
11143,2012
11149,17229
11149,1368
11149,360
11149,19236
11153,6960
11154,14619
11154,30828
11154,9527
11156,32626
11156,18366
11156,4591
11157,15378
11157,26340
11157,36280
11158,17214
11158,36695
11159,7968
11159,15371
11159,9017
11160,23192
11160,20608
11160,36395
11163,32159
11163,29200
11163,16331
11164,31760
11164,32245
11164,2691
11165,31049
11166,31049
11166,4475
11166,35043
11166,36901
11167,15476
11167,35664
11167,19310
11167,22891
11168,6111
11168,33125
11168,1860
11168,13313
11168,32111
11168,18537
11169,21649
11169,20747
11169,15735
11169,30273
11169,756
11170,21431
11170,34008
11170,12212
11170,29458
11171,4049
11171,23887
11171,10124
11171,6240
11171,23022
11172,23284
11172,24184
11172,24358
11172,13572
11173,1922
11173,22891
11174,30545
11175,21749
11175,7411
11175,31335
11175,36407
11175,4777
11175,21159
11176,30545
11177,9718
11177,32071
11177,13602
11177,2482
11177,35131
11178,14454
11178,6871
11178,6870
11178,14483
11178,1913
11178,3555
11178,19681
11179,1101
11179,25875
11179,14446
11180,36286
11180,28039
11181,22622
11181,13538
11181,29669
11181,16014
11181,25933
11181,23978
11181,33109
11181,33303
11182,20092
11182,30831
11184,4600
11184,4350
11189,26106
11191,22268
11191,6919
11191,30831
11191,5881
11193,7785
11193,8692
11195,27334
11198,5304
11203,34509
11203,3018
11203,13687
11203,3550
11203,1447
11204,30480
11204,5927
11204,19438
11204,4439
11205,34027
11205,24424
11206,13647
11207,24973
11207,13642
11208,10586
11208,1241
11208,10125
11208,32957
11209,3550
11209,1717
11209,17861
11209,1806
11209,13275
11209,3502
11210,29991
11210,1448
11211,4351
11211,30818
11212,433
11212,12458
11212,16367
11213,30573
11213,15928
11213,26890
11215,6154
11215,17232
11215,13687
11215,28960
11216,13655
11217,13627
11217,10403
11217,36440
11218,31891
11219,31891
11219,30841
11219,5291
11219,7950
11219,23209
11220,2074
11220,9853
11221,25361
11222,33003
11222,14094
11222,5271
11222,24268
11223,29395
11223,29186
11225,33676
11225,4565
11226,32637
11227,17808
11227,28738
11227,10906
11228,15446
11228,3363
11228,27193
11229,9253
11229,35656
11230,20738
11230,7199
11230,6354
11230,19977
11230,16605
11230,35729
11231,2158
11231,8965
11232,2158
11232,35627
11232,20163
11232,34598
11232,15018
11232,28518
11232,6186
11232,34220
11234,1074
11234,2094
11234,33901
11235,3850
11236,29675
11238,29358
11239,9069
11239,13575
11239,6342
11240,29308
11240,6533
11241,32945
11241,3793
11241,19119
11242,28802
11242,418
11242,5884
11242,32966
11242,27620
11242,28337
11243,31078
11267,9864
11268,28268
11268,24356
11268,3109
11283,29768
11284,31944
11285,13824
11285,31944
11285,31664
11286,30845
11287,32932
11287,24629
11288,26780
11288,1488
11288,25890
11289,10947
11289,17577
11289,4718
11289,11168
11290,6238
11290,26326
11290,28859
11290,2550
11290,16273
11291,27954
11292,24823
11292,20902
11292,33910
11293,32139
11293,30294
11293,10525
11293,36585
11294,24864
11294,10541
11294,28851
11295,31592
11296,32110
11296,13550
11298,3435
11299,16090
11300,33159
11301,4112
11301,24046
11302,29521
11302,3198
11303,33937
11304,6441
11305,17009
11306,16302
11306,3271
11306,11172
11308,29596
11309,30644
11309,30645
11309,24672
11309,29596
11310,5474
11310,31901
11310,28847
11310,23583
11311,290
11311,22979
11311,13707
11312,16070
11312,30130
11312,16218
11312,255
11313,1387
11313,32599
11314,34409
11315,4890
11315,1253
11315,10918
11315,26988
11316,19587
11316,6371
11316,21768
11316,21265
11317,34885
11317,16711
11317,13326
11317,19709
11330,8767
11330,33801
11331,8767
11332,21586
11332,20089
11332,14260
11332,22240
11333,7887
11334,15329
11334,23071
11334,6337
11334,13595
11334,27472
11335,11117
11336,36440
11336,1058
11337,23912
11337,9672
11337,12776
11337,15709
11337,11158
11337,9542
11337,1059
11337,34376
11337,35931
11337,16147
11345,20141
11345,36246
11366,29941
11367,30403
11367,29941
11367,33431
11367,11112
11368,24136
11369,5663
11370,5850
11371,3220
11371,5979
11371,10691
11371,30460
11373,32466
11375,32933
11375,34937
11376,31078
11376,32260
11376,5838
11376,15597
11376,31270
11377,11429
11377,36663
11377,21754
11377,31078
11377,32375
11377,7233
11377,18139
11377,29611
11377,11744
11377,14992
11378,5838
11379,28287
11379,31270
11379,885
11380,6827
11380,20257
11380,36753
11380,15597
11380,29870
11381,26833
11382,13160
11382,12382
11382,2830
11382,26370
11383,3732
11383,5921
11383,32260
11383,5011
11383,29388
11383,21255
11383,34496
11383,19345
11383,28250
11384,32026
11385,10752
11385,5775
11385,2367
11385,5773
11385,32026
11385,34192
11385,32222
11386,34490
11387,6893
11387,2553
11387,32299
11388,25981
11389,33231
11389,8569
11389,3258
11389,15853
11390,16527
11391,28852
11391,27955
11392,2955
11392,21116
11392,28096
11393,9031
11393,15641
11393,4005
11394,7896
11407,34045
11410,29440
11429,8306
11429,13988
11431,12351
11434,4732
11435,12152
11435,4732
11435,28162
11435,9169
11435,29632
11435,8795
11436,24995
11436,13426
11437,23267
11437,25192
11437,11360
11437,3603
11437,3816
11437,11412
11437,3756
11437,34297
11438,31540
11438,29473
11438,9751
11438,578
11439,8206
11439,27719
11439,3122
11439,3791
11439,8448
11440,21454
11440,28744
11440,17220
11440,2056
11441,5051
11441,24746
11441,24638
11441,27818
11441,6886
11441,5014
11441,19206
11442,28145
11442,5575
11442,16268
11443,28730
11443,28735
11443,4297
11443,28145
11443,4296
11444,15112
11445,27249
11445,30552
11446,16269
11447,32255
11447,16737
11448,2649
11448,31837
11448,21305
11449,14781
11449,23592
11450,16010
11450,16437
11450,30413
11450,14101
11450,28434
11451,6511
11451,31380
11452,5575
11452,5694
11453,31267
11454,23876
11455,32646
11455,24302
11456,31267
11456,26769
11456,4248
11456,19295
11456,14575
11456,15696
11456,27272
11456,32924
11457,34475
11457,32719
11457,29155
11458,16328
11458,23101
11458,7473
11458,2132
11459,36662
11459,25836
11459,27655
11460,34826
11460,21435
11461,18755
11461,13335
11461,15195
11461,3969
11461,28980
11462,13468
11462,28083
11462,26976
11462,2620
11463,10267
11463,12506
11463,20792
11463,18835
11463,1944
11464,16277
11465,1292
11465,16277
11465,30201
11465,8878
11465,8877
11466,35279
11466,26333
11466,33070
11466,14942
11467,15268
11467,27462
11467,29388
11467,14701
11467,30138
11468,4281
11468,4385
11468,10584
11469,17402
11469,30417
11469,16992
11469,33672
11469,27599
11469,12935
11470,34087
11470,23409
11470,34195
11470,1837
11470,16294
11470,26537
11470,30291
11471,7113
11471,14983
11471,15239
11471,27083
11472,15410
11472,7460
11472,28466
11473,19756
11473,36796
11473,9865
11474,10157
11475,4171
11475,26939
11475,24580
11475,4172
11475,31271
11475,25589
11476,36702
11476,25008
11476,20310
11476,19485
11476,10148
11477,32526
11477,35016
11477,25824
11477,30185
11477,33283
11478,24888
11478,17733
11478,1133
11479,25833
11479,6139
11479,2445
11479,18719
11480,8180
11480,36221
11480,28533
11480,27468
11480,4159
11481,2427
11481,34847
11481,35354
11481,4761
11481,27163
11482,1658
11482,1652
11482,676
11483,27433
11484,27433
11484,13808
11485,32363
11485,10154
11485,19487
11486,16122
11486,11534
11486,31170
11487,6407
11487,34731
11489,17588
11489,29293
11489,36034
11489,7423
11490,4696
11490,22929
11491,4696
11492,29570
11492,30949
11493,29835
11493,24080
11493,24748
11494,30693
11495,30693
11495,36805
11495,11799
11495,32957
11496,30954
11497,10409
11497,26487
11498,26834
11498,31236
11498,11421
11498,10388
11498,28318
11499,2823
11500,5360
11501,3978
11501,26651
11502,18364
11503,26098
11503,7265
11504,12626
11505,16128
11505,6762
11506,3157
11506,28521
11506,4820
11507,19967
11509,30996
11509,14349
11509,31773
11510,36469
11510,27599
11510,9424
11510,31128
11511,9855
11511,26939
11511,6341
11512,33771
11512,24179
11513,30321
11513,19261
11515,34100
11515,8233
11515,14220
11516,24937
11516,22849
11516,16722
11516,32362
11518,31608
11518,20676
11519,5746
11519,13511
11519,1984
11519,29242
11519,836
11521,9954
11521,23664
11521,18159
11522,16192
11522,31622
11523,32896
11527,22891
11527,1329
11544,6080
11544,3375
11553,31982
11554,28786
11554,4107
11554,4374
11554,32186
11554,12489
11554,33700
11554,29457
11554,14597
11554,16280
11554,23895
11555,1198
11555,16006
11555,34839
11556,9082
11556,5097
11557,22706
11557,24816
11557,8528
11557,7057
11557,31895
11558,15795
11558,27617
11558,31909
11559,11713
11559,3104
11559,36141
11560,14000
11560,31542
11560,15425
11561,24543
11561,28161
11562,31712
11563,16519
11563,25002
11563,34983
11563,6294
11563,2890
11563,31697
11563,10828
11564,1037
11564,31712
11564,2359
11564,2886
11565,9276
11565,33190
11565,33189
11565,1837
11566,19744
11566,23720
11567,4386
11567,19051
11567,36440
11568,2467
11568,32197
11568,21290
11569,17624
11569,31438
11569,17614
11570,32071
11570,36440
11571,18939
11571,15611
11571,31335
11571,13606
11571,8552
11571,36312
11571,5742
11572,34200
11572,3715
11572,4107
11572,26597
11572,30545
11573,30471
11573,32071
11573,2482
11573,36440
11573,6361
11574,34946
11574,31554
11574,3861
11574,2273
11574,19206
11574,18537
11575,29635
11575,141
11575,22853
11575,14815
11576,25193
11576,17922
11576,36708
11576,7447
11576,9424
11576,13368
11577,18627
11577,16852
11577,10008
11577,7685
11578,22622
11578,28532
11578,23977
11578,34915
11578,9202
11578,13538
11578,16994
11578,16014
11578,5203
11578,33109
11579,3996
11579,7195
11580,3996
11580,33117
11580,29651
11580,25920
11580,7195
11580,28200
11581,7880
11581,32279
11581,26090
11581,28481
11582,18471
11582,26819
11583,12927
11584,30115
11584,8101
11585,30827
11585,24545
11585,16232
11585,15766
11585,24382
11586,3996
11586,28200
11586,14639
11586,29651
11587,14635
11587,31769
11587,14585
11587,14226
11588,33569
11588,23663
11588,30785
11588,31972
11588,29339
11589,26657
11589,1332
11589,2077
11590,15958
11590,13485
11590,9512
11592,30831
11593,28385
11593,7785
11597,17189
11598,5304
11603,30326
11603,31822
11603,30831
11606,5423
11608,26106
11608,11971
11610,4600
11610,2950
11612,29408
11614,3018
11614,34509
11614,441
11614,3550
11614,1447
11615,2179
11615,3018
11615,5927
11615,36234
11615,18814
11616,433
11616,12458
11616,31551
11617,28666
11617,32222
11617,16309
11617,18039
11617,4536
11618,16538
11618,1447
11619,5891
11619,19397
11619,5851
11620,12562
11620,34509
11620,30761
11620,16179
11621,34027
11621,24424
11622,15476
11622,34253
11622,16350
11623,35423
11623,10125
11623,1221
11623,33138
11623,1750
11623,23015
11624,36476
11624,16600
11624,33875
11624,5397
11626,15401
11626,30573
11626,15931
11626,840
11627,34662
11628,23494
11628,27623
11628,28058
11628,27117
11628,16309
11628,3546
11628,4360
11628,13275
11629,31891
11630,31891
11630,33149
11630,7601
11630,7390
11630,2922
11631,23274
11631,2074
11631,35967
11631,17400
11632,18532
11632,35437
11633,20814
11633,29187
11635,33676
11635,4565
11636,25361
11637,5555
11637,29653
11638,15446
11638,32634
11638,1263
11638,27193
11639,4830
11640,7199
11640,6354
11640,11798
11640,31066
11641,2158
11642,2158
11642,15303
11642,29763
11642,12702
11642,25438
11642,5742
11642,6186
11643,2095
11643,36346
11644,3850
11645,29675
11645,12492
11645,26813
11646,32028
11646,29358
11647,14774
11647,6342
11647,9730
11649,3793
11649,30322
11649,16303
11650,16326
11650,28337
11650,28802
11692,29596
11693,2965
11693,29596
11694,22463
11695,7600
11695,27416
11695,31901
11696,2715
11696,17911
11696,22979
11696,3734
11696,12475
11697,13788
11697,16070
11697,30130
11697,19190
11698,32824
11698,12881
11698,32589
11699,14287
11699,24371
11699,12416
11700,4890
11700,35770
11700,10811
