id,name
1343,Hal Raynor
1344,Hal Reiff
1345,Hal Sharp
1346,Hal Sherman
1347,Hall
1348,Ham Fisher
1349,Hamilton Greene
1350,Hammon
1351,Hank Barron
1352,Hank Chapman
1353,Hank Porter
1354,Hap Harris
1355,Harlan David Haskins
1356,Harman C. Browner
1357,Harold De Lay
1358,Harold DeLay
1359,Harold Delay
1360,Harold Godwin
1361,Harold Gray
1362,Harold Hoffman
1363,Harold Hughes
1364,Harold Knerr
1365,Harold Potter
1366,Harold Schwartz
1367,Harold Sharp
1368,Harold Sharpe
1369,Harold Sherman
1370,Harold Weber
1371,Harold de Lay
1372,Harrison Fisher
1373,"Harry ""A"" Chesler"
1374,Harry Anderson
1375,Harry Campbell
1376,Harry Douglas
1377,Harry F. O'Neill
1378,Harry Fisk
1379,Harry Fiske
1380,Harry Frances Campbell
1381,Harry Francis Campbell
1382,Harry Fuller
1383,Harry G. Peter
1384,Harry G. Peter signed)
1385,Harry Gates
1386,Harry George
1387,Harry Greene
1388,Harry Harrison
1389,Harry J. Tuthill
1390,Harry Kames
1391,Harry Lampert
1392,Harry Lazarus
1393,Harry Lewis
1394,Harry Lucey
1395,Harry O'Neill
1396,Harry Parkes
1397,Harry Parkhurst
1398,Harry Parks
1399,Harry Parks .
1400,Harry Peter
1401,Harry Ramsey
1402,Harry Rogers
1403,Harry Rose
1404,Harry Sahle
1405,Harry Shorten
1406,Harry Stein
1407,Harry Steyne
1408,Harry Tschida
1409,Harry Walters
1410,Harvey A. Biern
1411,Harvey Biern
1412,Harvey Eisenberg
1413,Harvey Fuller
1414,Harvey K. Fuller
1415,Harvey Kurtzman
1416,Harvey Kurzman
1417,Harvey Willard
1418,Harvey. K. Fuller
1419,Hawley Howard
1420,Hebb
1421,Hedwig C. Langer
1422,Helen King
1423,Helen Meyer
1424,Hendrik Willem van Loon
1425,Henry Boltinoff
1426,Henry BoltinoffWhitney Ellsworth
1427,Henry C. Kiefer
1428,Henry Campbell
1429,Henry Hale
1430,Henry Jay
1431,Henry Kiefer
1432,Henry Kuttner
1433,Henry Lee
1434,Henry Lewis
1435,Henry Liddell
1436,Henry Lynne Perkins
1437,Henry Lysing
1438,Henry Ralson
1439,Henry Ralston
1440,Henry Sperry
1441,Henry Taylor
1442,Henry Vallely
1443,Henry Weston Taylor
1444,Henry Wysham Lanier
1445,Henry Wyshaw Lanier
1446,Henryu Boltinoff
1447,"Herbert ""Red"" Holmdale"
1448,Herbert Anderson
1449,Herbert E. Smith
1450,Herbert J. Martin
1451,Herge
1452,Hergé
1453,Herman .C. Browner
1454,Herman Bolstein
1455,Herman Browner
1456,Herman C. Browner
1457,Heywood Kevin
1458,Heza Souse
1459,Higgins
1460,Hing Chu
1461,Hobart Donavan
1462,Hobart Donovan
1463,Hoffman
1464,Hogarth
1465,Holly
1466,Homer Brightman
1467,Homer Fleming
1468,Homer Porter
1469,Horace L. Gold
1470,Howard Boughner
1471,Howard Ferguson
1472,Howard James
1473,Howard L Hastings
1474,Howard L. Hastings
1475,Howard Larsen
1476,Howard Larsenz
1477,Howard Larson
1478,Howard Post
1479,Howard Purcell
1480,Howard Q. Post
1481,Howard Sherman
1482,Howard Wyrauch
1483,Howie Post
1484,Hubie Karp
1485,Hugh Harman
1486,Hugh Harman and Rudolf Ising
1487,Hugh Langley
1488,Hugo Gernsback
1489,Humphrey Bogart
1490,Hy Rosen
1491,I. S. Klein
1492,I.S. Klein
1493,Iger
1494,Iger Shop
1495,Inez Karma
1496,Ira Turner
1497,Ira Yarbrough
1498,Irv Novick
1499,Irv Tirman
1500,Irv Watanabe
1501,Irv Watanbe
1502,Irv Werstein
1503,Irvin Steinberg
1504,Irving Crump
1505,Irving Frisch
1506,Irving H. Novick
1507,Irving Novick
1508,Irving Tirman
1509,Irving Tripp
1510,Irving Watt
1511,Irving Werstein
1512,Irwin Brower
1513,Irwin Hasen
1514,Irwin Myers
1515,Isabel Manning Hewson
1516,Ivan Arlen
1517,Ivan Dmytryk
1518,Ives Carter
1519,J. A. Patterson
1520,J. B. Magill
1521,J. C. Leonard
1522,J. Campbell Jr.
1523,J. Carroll Mansfield
1524,J. Carver Pusey
1525,J. Cavallo
1526,J. Fenimore Cooper
1527,J. Gahr
1528,J. H. Mason
1529,J. H. McAvoy
1530,J. H. McEvoy
1531,J. H. Streibel
1532,J. H. Striebel
1533,J. H. Strobel
1534,J. H. Tuthill
1535,J. J. Olson
1536,J. J. Wentworth
1537,J. Jerome Williams
1538,J. K. Phillips
1539,J. L. Keene
1540,J. M. Wilcox
1541,J. Morris
1542,J. Muselli
1543,J. Norman Lynd
1544,J. Olson
1545,J. P. MacEvoy
1546,J. P. McEvoy
1547,J. P. Striebel
1548,J. Patterson
1549,J. R. Wiliams
1550,J. R. Willaims
1551,J. R. Williams
1552,J. W. McGuire
1553,J.A. Lemon
1554,J.C. Saxe
1555,J.H. Mason
1556,J.H. Striebel
1557,J.L. Keene
1558,J.M. Conte
1559,J.N. Ding
1560,J.P. McEvoy
1561,J.R. Hager
1562,J.R. Wiliams
1563,J.R. Willaims
1564,J.R. Williams
1565,J.W. McGuire
1566,JCA
1567,JQ writer 1
1568,Jack A Warren
1569,Jack Adler
1570,Jack Alderman
1571,Jack Anthony
1572,Jack Binder
1573,Jack Bradbury
1574,Jack Brewster
1575,Jack Burnley
1576,Jack Callahan
1577,Jack Camden
1578,Jack Cole
1579,Jack Crooks
1580,Jack D'Arcy
1581,Jack Farr
1582,Jack Fisk
1583,Jack Fiske
1584,Jack Grogan
1585,Jack Hannah
1586,Jack Hearne
1587,Jack Jaros
1588,Jack Kamen
1589,Jack Keeler
1590,Jack Keller
1591,Jack King
1592,Jack Kirby
1593,Jack Lane
1594,Jack Lehti
1595,Jack London Berkebile
1596,Jack McGuire
1597,Jack Meltzer
1598,Jack Mendelsohn
1599,Jack Miller
1600,Jack Oleck
1601,Jack Patton
1602,Jack Romer
1603,Jack Ryan
1604,Jack Schiff
1605,Jack Sords
1606,Jack Sparling
1607,Jack Spranger
1608,Jack Stark
1609,Jack Storm
1610,Jack W. McGuire
1611,Jack Wallis
1612,Jack Warren
1613,Jack Watson
1614,Jackson Cole
1615,Jacob Landau
1616,James Benton
1617,James Dell
1618,James Fenimore Cooper
1619,James Gary
1620,James Gow
1621,James Gray
1622,James H. Streibel
1623,James Hammon
1624,James Harrison
1625,James Jackson
1626,James M Shimer
1627,James McCague
1628,James Miller
1629,James Montgomery Flagg
1630,James North
1631,James P.
1632,James P. McCague
1633,James P. McCogue
1634,James P. McGague
1635,James P. Olsen
1636,James Quill
1637,James Sanders
1638,James Wilcox
1639,Jan
1640,Jane Franklin
1641,Jane Wyman
1642,Janet Miller
1643,Janice Valleau
1644,Jason Comic Art studio
1645,Jason Sanborn
1646,Jay
1647,Jay Alexander
1648,Jay Disbrow
1649,Jay Foster
1650,Jay Jackson
1651,Jay Jerome Williams
1652,Jay McArdle
1653,Jean Press
1654,Jean Schulman
1655,Jeff MacHamer
1656,Jeff Remon
1657,Jefferson Machamer
1658,Jeffrey Spain
1659,Jeffry Allen
1660,Jeo E. Buresch
1661,Jerry Devers
1662,Jerry Doyle
1663,Jerry Grandenetti
1664,Jerry Iger
1665,Jerry Maxwell
1666,Jerry Robinson
1667,Jerry Robinson: George Roussos
1668,Jerry Siegel
1669,Jess Benton
1670,Jesse Marsh
1671,Jesse Merlan
1672,Jill Devers
1673,Jill Elgin
1674,Jim Bettersworth
1675,Jim Chambers
1676,Jim Daly
1677,Jim Fabian
1678,Jim Gary
1679,Jim Greene
1680,Jim Kjelgaard
1681,Jim McArdle
1682,Jim Mooney
1683,Jim Pabian
1684,Jim Phillips
1685,Jim Ray
1686,Jim Robinson
1687,Jim Stevens
1688,Jim Streeter
1689,Jim Turf
1690,Jim Wallace
1691,Jim Wilcox
1692,Jimm Robinson
1693,Jimmy Bancks
1694,Jimmy Blue
1695,Jimmy DeAngelo
1696,Jimmy George
1697,Jimmy Stewart
1698,Jimmy Thompson
1699,Jimmy Thomspon
1700,Jo Logan
1701,Jock McCail
1702,Joe Archibald
1703,Joe Beck
1704,Joe Berger
1705,Joe Blair
1706,Joe Bowers
1707,Joe Buresch
1708,Joe Cal Cagno
1709,Joe Campbell
1710,Joe Campbell Jr.
1711,Joe Cavallo
1712,Joe Certa
1713,Joe Crandall
1714,Joe Crandell
1715,Joe Denohee
1716,Joe Donohee
1717,Joe Donohoe
1718,Joe Donohoes
1719,Joe Doolin
1720,Joe E. Buresch
1721,Joe Edward
1722,Joe Edwards
1723,Joe Eichberger
1724,Joe Gallagher
1725,Joe Giella
1726,Joe Gill
1727,Joe Goggin
1728,Joe Greene
1729,Joe Kubert
1730,Joe L. Blummer
1731,Joe Maneely
1732,Joe Millard
1733,Joe Musial
1734,Joe Pabian
1735,Joe Penner
1736,Joe Samachson
1737,Joe Samchson
1738,Joe Shuster
1739,Joe Simon
1740,Joe Sulman
1741,Joel Chandler Harris
1742,Joey Cavallo
1743,John A. Paterson
1744,John A. Patterson
1745,John A. Thorne
1746,John Adkins Richardson
1747,John Adler
1748,John Alton
1749,John B Wentworth
1750,John B. Wentworth
1751,John Belfi
1752,John Brockwell
1753,John Broome
1754,John Buscema
1755,John C. Adler
1756,John C. Mitchell
1757,John Cassone
1758,John Cassonel
1759,John Cassoneon rest
1760,John Cavallo
1761,John Celardo
1762,John Chaffin
1763,John Chapman
1764,John Charles
1765,John Coleman Burroughs
1766,John Compton
1767,John Daly
1768,John Devlin
1769,John Donaldson
1770,John E. Ayman
1771,John E. Pierrotti
1772,John Easterly
1773,John Ewing
1774,John F Kolb
1775,John F. Kolb
1776,John Fagaly
1777,John Fischetti
1778,John Forte
1779,John Forte:
1780,John Fox
1781,John Giunta
1782,John Graham
1783,John H. Compton
1784,John H. Streibel
1785,John H. Striebel
1786,John Hampton
1787,John Hilton
1788,John Hix
1789,John J. Welch
1790,John Jordan
1791,John Jordon
1792,John Junb
1793,John Karle
1794,John Kolb
1795,John Lanier
1796,John Lehti
1797,John Leighton
1798,John Lindermayer
1799,John M. Easterly
1800,John M. Jenks
1801,John Macery
1802,John Martin
1803,John Meditz
1804,John Mitchell
1805,John Moritz
1806,John Osgood
1807,John Owen
1808,John Patterson
1809,John Peterson
1810,John Pollard
1811,John Prentice
1812,John Randall
1813,John Richard Flanagan
1814,John Rosenberger
1815,John Rosenfield Jr.
1816,John S. Endicott
1817,John Severin
1818,John Sikela
1819,John Sikela )
1820,John Spina
1821,John Spranger
1822,John Stanley
1823,John Starr
1824,John Stewart
1825,John Striebel
1826,John Styga
1827,John Swenson
1828,John T. Donaldson
1829,John T. McCutcheon
1830,John Thompson
1831,John Ushler
1832,John W. Fawcett
1833,John Wade Hampton
1834,John Welch
1835,John Wentworth
1836,John Westlake
1837,John Whedon
1838,John Wilson
1839,John Woodley
1840,Johnny Craig
1841,Johnny Devlin
1842,Johnson
1843,Johnston Carroll
1844,Johnston McCully
1845,Jon Blummer
1846,Jon Chester Kozlak
1847,Jon Kozlak
1848,Jon L Blummer
1849,Jon L. Blummer
1850,Jon Smal
1851,Jon Small
1852,Jon Smalle
1853,Jonathan Keith
1854,Jonathan Swift
1855,Jordan
1856,Jos. J. Frisch
1857,Josef John Cavallo
1858,Joseph A. Kalife
1859,Joseph A. Kaliff
1860,Joseph A. Kalliff
1861,Joseph Buresch
1862,Joseph E. Buresch
1863,Joseph Edwards
1864,Joseph Frank
1865,Joseph Gagliardi
1866,Joseph Green
1867,Joseph Greene
1868,Joseph H. Park
1869,Joseph J. Mallard
1870,Joseph J. Millard
1871,Joseph Marx
1872,Joseph McEvoy
1873,Joseph Millard
1874,Joseph P. Millard
1875,Joseph Piazza
1876,Joseph Piazzo
1877,Joseph Stone
1878,Joseph Sulman
1879,Josephine Curtiss
1880,Josette Frank
1881,Jospeh Greene
1882,Jourdain
1883,Joye Hummel
1884,Judson Craine
1885,Julian Ollendorf
1886,Julius Schwartz
1887,June Mills
1888,Jussen
1889,Justin Davey Triem
1890,Justin Dewey Triem
1891,K. Menzer
1892,Kaem Wong
1893,Kaiser Khan
1894,Kane Miller
1895,Kane Warren
1896,Karen Karol
1897,Karin O'Dowd
1898,Karl Karpé
1899,Kathy O'Neill
1900,Kay Blitz
1901,Kelvin McKay
1902,Kemp Starett
1903,Kemp Starrett
1904,Kemp Sterret
1905,Ken Bachelor
1906,Ken Bald
1907,Ken Battefield
1908,Ken Browne
1909,Ken Cooper
1910,Ken Crossen
1911,Ken Ernst
1912,Ken Fitch
1913,Ken Hultgen
1914,Ken Hultgren
1915,Ken Jackson
1916,Ken L. Fitch
1917,Ken Murray
1918,Kendal Foster Crossen
1919,Kendrick Smoot
1920,Kenneth Carewe
1921,Kenneth Carews
1922,Kenneth Ernst
1923,Kenneth Fitch
1924,Kenneth Kennedy
1925,Kenney
1926,Kermit Jadiker
1927,Kermit Jaediker
1928,Kerry McRoberts
1929,Ketten
1930,Kevin Royt
1931,Kin Platt
1932,King
1933,King Ward
1934,Kit Marlin
1935,Kit Martin
1936,Klaus Nordling
1937,Klaus Nordling (signed(
1938,Klaus Nordling (signed}
1939,Klaus Nordlng
1940,Klein
1941,Kosti Ruohomaa
1942,Kurt Caesar
1943,Kurt Mentzer
1944,Kurt Menzer
1945,Kurt Metzner
1946,Kurt Schaffenber
1947,Kurt Schaffenberger
1948,L B Cole
1949,L. A. Beroth
1950,L. B. Cole
1951,L. Bing
1952,L. C. Bryant
1953,L. D. Warren
1954,L. E. Andrews
1955,L. E. Gulick
1956,L. Kenner
1957,L. Kennerly
1958,L. North
1959,L.B. Cole
1960,L.E. Gulick
1961,LED
1962,LLoyd White
1963,LaRue Edwards
1964,LaVerne Harding
1965,Lajos Biro
1966,Lake French
1967,Lane Browne
1968,Lane French
1969,Lank Leonard
1970,Larrie May
1971,Larry Allen
1972,Larry Antoinette
1973,Larry Antonette
1974,Larry Field
1975,Larry Golden
1976,Larry Harris
1977,Larry Howe
1978,Larry Leonard
1979,Larry O'Neill
1980,Larry Page
1981,Larry Riley
1982,Larry Spain
1983,Larry Steinfeldt
1984,Larson Wells
1985,Laura Baker
1986,Lawrence Dresser
1987,Lawrence Lariar
1988,Lawrence Steinfeldt
1989,LeRoy Smith
1990,Lea Bing
1991,Lee Ames
1992,Lee Bachelor
1993,Lee Elias
1994,Lee Falk
1995,Lee Floren
1996,Lee Goldsmith
1997,Lee Grant
1998,Lee Green
1999,Lee Harris
2000,Lee Hooper
2001,Lee J. Ames
2002,Lee Lyons
2003,Lee Tarrant
2004,Lee Trent
2005,Len Short
2006,Len Stevens
2007,Leo Bachle
2008,Leo E. OMealia
2009,Leo Hoban
2010,Leo Isaacs
2011,Leo Morey
2012,Leo Nowak
2013,Leo Nowak )
2014,Leo OMealia
2015,Leo Stalnaker
2016,Leon A. Beroth
2017,Leon Beroth
2018,Leon Harvey
2019,Leon Morgan
2020,Leon Schlesinger
2021,Leonard Frank
2022,Leonard Sansone
2023,Leonard Starr
2024,Leonard Steinman
2025,Leopold Stokowski
2026,Les Marshall
2027,Leslie Charteris
2028,Lester Benton
2029,Lester Dent
2030,Lester Lee
2031,Lev Gleason
2032,Lew Glanz
2033,Lew Glanzman
2034,Lew Howe
2035,Lew Sayre Schwartz
2036,Lew Segron
2037,Lew Williams
2038,Lieut. Comdr. F. V. Martinek U.S.N.R.
2039,Lieutenant Comander Frank V. Martinek
2040,Lieutenant Cummings
2041,Lillian Chestney
2042,Lily Renee
2043,Lin Davies
2044,Lin Streeter
2045,Lincoln Maher
2046,Linton Davies
2047,Linton Wells
2048,Lionel N. March
2049,Lit Win
2050,Lit-Win
2051,Lit-win
2052,Lit. Win
2053,Livingston
2054,Llamuz
2055,Lloyd Balderston
2056,Lloyd Jacquet
2057,Lloyd Jaquet
2058,Lloyd V. Jaquet
2059,Lloyd White
2060,Lochlan Field
2061,Lochland Field
2062,Logan Reavis
2063,Lonergan
2064,Loprino
2065,Loren Stout
2066,Lorence Bjorklund
2067,Loring Dowst
2068,Lou Byrnes
2069,Lou Ferstadt
2070,Lou Fine
2071,Lou Goldstone
2072,Lou Little
2073,Lou Morales
2074,Lou Paige
2075,Louis Cazeneuve
2076,Louis Ferstadt
2077,Louis Glanzman
2078,Louis Golden
2079,Louis Gulick
2080,Louis Ravielli
2081,Louis Wolfe
2082,Louis Zansky
2083,Louise Alston
2084,Lowell Thomas
2085,Lt. Kelvin McKay
2086,Lt. Richard Rick
2087,Lucy Feller
2088,Ludwig Polanowski
2089,Lyman Anderson
2090,Lynn Evans
2091,Lynn Karp
2092,Lynne Evans
2093,Lynne Lawrence
2094,Lynne Lovelace
2095,Lynneal H. Diamond
2096,M E. Brady
2097,M. Angelo
2098,M. C. Gaines
2099,M. Del Bourgo
2100,M. E. Brady
2101,M. G. Pattington
2102,M. J. Walker
2103,M. M. Oblinger
2104,M. MacIntyre
2105,M. Macintyre
2106,M. Schere
2107,M. Townsend
2108,MER
2109,Mac Miller
2110,Mac Raboy
2111,Mac Raboy tracings
2112,Mack Keever
2113,Major Ralston
2114,Major Thorpe
2115,Mal Parton
2116,Mal Terret
2117,Malcolm Kildale
2118,Malcolm Wheeler-NIcholson
2119,Malcolm Wheeler-Nicholson
2120,Manly Wade Wellman
2121,Manning de Villeneuve Lee
2122,Manny Stallman
2123,Manuel Gonzales
2124,Marc Borgatta
2125,Marc Swayze
2126,Marc Swazye
2127,Marcia Daughtrey
2128,Marcia Snyder
2129,Marcus Swayze
2130,Marge Buell
2131,Marilyn Mercer
2132,Mario Faustinelli
2133,Marion Bailey
2134,Marjorie Henderson Buell
2135,Mark A. Schneider
2136,Mark Howell
2137,Mark Reinsberg
2138,Mark Schneider
2139,Mark Swayze
2140,Mark Twain
2141,Marsicano
2142,Mart Bailey
2143,Mart Baileye
2144,Mart Nodell
2145,Martha Orr
2146,Martin
2147,Martin A. Brusten
2148,Martin A. Burstein
2149,Martin Branner
2150,Martin Epp
2151,Martin Filchock
2152,Martin Naydel
2153,Martin Nodel
2154,Martin Nodell
2155,Martin Senich
2156,Martin Taras
2157,Martin Wheeler
2158,Marty
2159,Marty Epp
2160,Marty Marion
2161,Marv Lev
2162,Marv Levy
2163,Marvin Bradley
2164,Marvin Levy
2165,Marvin Stein
2166,Mary Goss
2167,Matt Baker
2168,Matt Baker on women
2169,Matt Baker: Al Feldstein
2170,Matt Curzon
2171,Matt Robertson
2172,Matty Point
2173,Maurice Del Bourgo
2174,Maurice Del Bourgos
2175,Maurice Del Bourso
2176,Maurice Filchock
2177,Maurice Gutwirth
2178,Maurice Howard
2179,Maurice Kashuba
2180,Maurice Rosenfield
2181,Maurice Whitman
2182,Maurice Whitmann
2183,Maurice del Bourgo
2184,Maurice del Burgo
2185,Mavin Stein
2186,Max Elkan
2187,Max Neil
2188,Max Neill
2189,Max Olin
2190,Max Plaisted
2191,Max Thayer
2192,Max Trell
2193,Maxine Shore
2194,Maxwell
2195,Maxwell Anderson
2196,Maxwell Elkan
2197,Maxwell Grant
2198,McCagle
2199,McCague
2200,McCaull
2201,McEvoy
2202,McKay
2203,Mel Cummin
2204,Mel Gold
2205,Mel Graff
2206,Mel Terret
2207,Melvill
2208,Melville Henry
2209,Melvin Hopla
2210,Menczer
2211,Menrola
2212,Merle Mulholland
2213,Merle Mullholand
2214,Merna Gamble
2215,Merril De Maris
2216,Merril de Maris
2217,Merrill Blosser
2218,Merrill De Maris
2219,Merrill de Maris
2220,Meyer Tuckschneider
2221,Michael
2222,"Michael ""Curley"" Binder"
2223,Michael Binder
2224,Michael Gerbosi
2225,Michael Griffith
2226,Michael J. Becker
2227,Michael McQuillan
2228,Michael Mirando
2229,Michael O'Brien
2230,Michael Remba
2231,Michael Senich
2232,Micheal Mirando
2233,Michel Roy
2234,Mickey Spillane
2235,Mike Becker
2236,Mike Mirando
2237,Mike Okamoto
2238,Mike Peppe
2239,Mike Roy
2240,Mike Sekowsky
2241,Mike Suchorsky
2242,Milburn Rosser
2243,Milt Cohen
2244,Milt Hammer
2245,Milt Stein
2246,Milt Wilcox
2247,Milt Youngren
2248,Milton Caniff
2249,Milton Cohen
2250,Milton English
2251,Milton Filchock
2252,Milton Stein
2253,Milton Stolil
2254,Mo Gollub
2255,Mo Leff
2256,Mo Weiss
2257,Moe Abercrambie
2258,Moe Worthman
2259,Monroe Eisenberg
2260,Monroe Stone
2261,Monte Barrett
2262,Montgomery Mulford
2263,Monty Mulford
2264,Morey
2265,Morgan W. Thomas
2266,Morley Burroughs
2267,Morris Gollub
2268,Morris Gullub
2269,Morris Weis
2270,Morris Weiss
2271,Mort Lawrence
2272,Mort Leav
2273,Mort Meskin
2274,Mort Weisinger
2275,Mort Weisinger and
2276,Mortimer Breen
2277,Morton H. Cowen
2278,Morton Marsh
2279,Moz
2280,Mrs. J. Yakayima
2281,Mulholland
2282,Munson Paddock
2283,Murphy
2284,Murphy Anderson
2285,Murray Boltinoff
2286,Murray Tobin
2287,Murry Tobin
2288,Myron Fass
2289,Myron Strauss
2290,N. Afonski
2291,N. N. Nathaniel
2292,Nam Chang Po
2293,Nam Chung Po
2294,Naomi Shaver
2295,Nat Champlin
2296,Nat Edson
2297,Nat Schachner
2298,Natalie Purvin Prager
2299,Nathaniel Nitkin
2300,National War Fund
2301,Neal Douglas
2302,Ned Brant
2303,Neg Cochrane
2304,Neil O'Keefe
2305,Nella
2306,Nelson Edwards
2307,Nelson Harding
2308,Nicholas Afonsky
2309,Nick Cardy
2310,Nick Karlton
2311,Nick Nomad
2312,Nick Viscardi
2313,Nick Zuraw
2314,Nils Gustavson
2315,Nils Hall
2316,Nina Albright
2317,Nina Allbright
2318,Noel Sickles
2319,Norman Daniels
2320,Norman Fallon
2321,Norman Goss
2322,Norman Lee
2323,Norman Leslie
2324,Norman Marsh
2325,Norman Maurer
2326,Norman Modell
2327,Norton Kingsley
2328,O. P. Crouse
2329,O.C. McCauley
2330,O.R. Wertz
2331,Od Ellis
2332,Odgen Whitney
2333,Ogden Whitney
2334,Ole
2335,Olive Bailey
2336,Olive Ray Scott
2337,Oliver Brault
2338,Oliver Garrett
2339,Omar Gwinn
2340,Opdyke
2341,Orr
2342,Orrin Singleterry
2343,Oscar Lebeck
2344,Oskar Lebeck
2345,Otis
2346,Otto Binder
2347,Otto Eppers
2348,Otto Mesmer
2349,Otto Messmer
2350,Otto Soglow
2351,P. C. Wren
2352,P. D.
2353,P. Klein
2354,P. R. Isip
2355,P. X. Chitt
2356,P.C. Wren
2357,Pace Cummings
2358,Pagsilang Isip
2359,Pagsilang Rey Isip
2360,Paine
2361,Palmer
2362,Paolo Piffarerio
2363,Pat Adams
2364,Pat Farris
2365,Pat King
2366,Pat Morris
2367,Pat Parrish
2368,Pat Regan
2369,Pat Roberts
2370,Patricia Highsmith
2371,Patrick Dobbs
2372,Patrick Weld
2373,Patrolman Bellows
2374,Paul Berdanier
2375,Paul Cassidy
2376,Paul Chadwick
2377,Paul Cooper
2378,Paul Dean
2379,Paul Denby
2380,Paul Ernst
2381,Paul Evans
2382,Paul Ferrer
2383,Paul Fung
2384,Paul Garry
2385,Paul Gattuso
2386,Paul Gatuso
2387,Paul Graham
2388,Paul Gustavson
2389,Paul Gustvason
2390,Paul H. Jepson
2391,Paul J. Laureta
2392,Paul J. Lauretta
2393,Paul Jepson
2394,Paul Lauretta
2395,Paul Ludwig
2396,Paul Murry
2397,Paul Norris
2398,Paul Orban
2399,Paul Parker
2400,Paul Powell
2401,Paul Quinn
2402,Paul Reinecke
2403,Paul Reinman
2404,Paul S. Newman
2405,Paul Schneider
2406,Paul Sinderson
2407,Paul Webb
2408,Pauline Loth
2409,Pauline Tyson Stephens
2410,Peggy Zangerle
2411,Pen Shumaker
2412,Percy Crosby
2413,Perry Travis
2414,Pete Contanza
2415,Pete Costanza
2416,Pete DeAngelo
2417,Pete Gattuso
2418,Pete Morisi
2419,Pete Riss
2420,Pete Tumlinson
2421,Peter Alvarado
2422,Peter Amos
2423,Peter Call
2424,Peter DeAngelo
2425,Peter Emslie
2426,Peter K. Maple
2427,Peter Riss
2428,Peters
2429,Phil Bard
2430,Phil Berube
2431,Phil Boyle
2432,Phil Davis
2433,Phil Evans
2434,Phil Hummerstone
2435,Phil Martel
2436,Phil Martin
2437,Phil May
2438,Phil Richards
2439,Phil Sturm
2440,Phil deWalt
2441,Phile Boyle
2442,Philip Francis Nowlan
2443,Philip Wylie
2444,Pierce Rice
2445,Pierre Charpentiere
2446,Pikadilly Jim Jr
2447,Pingston
2448,Pop Momand
2449,Pop Mormand
2450,Powell
2451,Powell Features
2452,Presto Merritt
2453,Private Abian A. Wallgren U.S.M.C.
2454,Prof. Phillip Pace
2455,Pual Gustavson
2456,Punchy Perkins
2457,Pvt. Irving Werstein
2458,Quality Shop
2459,Quality Staff
2460,Quality staff
2461,Quincy
2462,Quincy Howe
2463,R. A. Burley
2464,R. A. Martin
2465,R. C. C.
2466,R. C. Fuller
2467,R. C. Sherriff
2468,R. Dirks
2469,R. Emmet Pace
2470,R. F. Outcault
2471,R. G. Kraus
2472,R. G. Leffingwell
2473,R. G. Leffinwell
2474,R. Greenwood
2475,R. H. Livingston
2476,R. H. Livingstone
2477,R. Johnson
2478,R. L Golden
2479,R. L. Clough
2480,R. L. Golden
2481,R. L. Ross
2482,R. Lehmann
2483,R. Livingstone
2484,R. Louis Golden
2485,R. M. Brunnei
2486,R. P. Lyons
2487,R. R. Lyons
2488,R. R. Symes
2489,R. S. Calender
2490,R. S. Callendar
2491,R. S. Pious
2492,R. Santi
2493,R. Teaney
2494,R. Teany
2495,R. Van Buren
2496,R. W. Depew
2497,R. W. Depey
2498,R. W. Hall
2499,R.A. Wolfe
2500,R.C.C.
2501,R.F. Outcault
2502,R.H.
2503,R.M. Brinkerhoff
2504,R.V. Culter
2505,R.W. Taylor
2506,RLT
2507,Radcliffe
2508,Raeburn Van Buren
2509,Raeburn van Buren
2510,Rafael Astarita
2511,Ralf Stone
2512,Ralph Briggs Fuller
2513,Ralph Carlson
2514,Ralph Daigh
2515,Ralph Dyer
2516,Ralph Fuller
2517,Ralph Heimdahl
2518,Ralph Mayo
2519,Ralph Powers
2520,Ralph Reichold
2521,Ramon Freulich
2522,Ramona Fradon
2523,Ramona Patenaude
2524,Randolph Allen
2525,Randy Steffen
2526,Raphael Astarita
2527,Raul David
2528,Raul Reinman
2529,Ray BaileyLee Elias
2530,Ray Berry
2531,Ray Bolton
2532,Ray Burley
2533,Ray Burnley
2534,Ray C. Krank
2535,Ray Cummings
2536,Ray Evans
2537,Ray Gill
2538,Ray Harford
2539,Ray Houlihan
2540,Ray Isip
2541,Ray Krank
2542,Ray Lowry
2543,Ray McGill
2544,Ray Moore
2545,Ray Osrin
2546,Ray Perry
2547,Ray Ramsey
2548,Ray Tender
2549,Ray Thayer
2550,Ray Thompson
2551,Ray Tobin
2552,Ray Wardel
2553,Ray Willner
2554,Ray Willnet
2555,Raymond A. Gill
2556,Raymond Briggs
2557,Raymond Buck Jr.
2558,Raymond C. Krank
2559,Raymond Perry
2560,Raymond Thayer
2561,Reade Conrad
2562,Red Holmdale
2563,Red Holmdalee
2564,Red Homdale
2565,Reed Crandall
2566,Reg Greenwood
2567,Reg Perott
2568,Regina Levander
2569,Reginald Greenwood
2570,Reichhold
2571,Reinecke
2572,Reney
2573,Renny McEvoy
2574,Reuben Moreira
2575,Rex Collier
2576,Rex Drake
2577,Rex Evans
2578,Rex Maxon
2579,Rex Richards
2580,Rex Rollins
2581,Rex Vance
2582,Rey Isip
2583,Rice
2584,Richard B. Speed
2585,Richard C. Kraus
2586,Richard Case
2587,Richard Crater
2588,Richard Dean
2589,Richard Doyle
2590,Richard E. Hughes
2591,Richard Fletcher
2592,Richard French
2593,Richard G. Kraus
